createdAt,id,type,amount,direction,balance,interchange,summary,customerId,accountId,counterpartyName,counterpartyCustomer,counterpartyAccount,imad,omad,paymentId,recurringPaymentId,grossInterchange,institutionId
"2026-02-24T06:25:21.722Z","391873434","cardTransaction","$135.01","Debit","$1,177.62","$1.79","BOSS MONEY, WWW.IDT.NET, NJ, US  |  **1768","2428686","3201243","","","","","","","","$2.56",""
"2026-02-24T06:24:16.448Z","391872746","cardTransaction","$147.00","Debit","$1,159.47","$0.15","TapTap Send, 833-9160670, DE, US  |  **9555","3157100","4394806","","","","","","","","$0.22",""
"2026-02-24T06:23:22.006Z","391871941","cardTransaction","$176.00","Debit","$1,193.59","$0.15","Taptap Send, New York, NY, US  |  **4173","2730659","3681381","","","","","","","","$0.22",""
"2026-02-24T06:22:54.383Z","391871587","cardTransaction","$154.98","Debit","$397.18","$0.21","Felix Pago, San Francisco, CA, US  |  **6831","3380870","4784221","","","","","","","","$0.30",""
"2026-02-24T06:22:51.584Z","391871566","cardTransaction","$1,004.98","Debit","$328.99","$0.51","Felix Pago, San Francisco, CA, US  |  **0186","2625530","3515808","","","","","","","","$0.72",""
"2026-02-24T06:22:48.259Z","391871548","cardTransaction","$1,204.98","Debit","$380.50","$0.58","Felix Pago, San Francisco, CA, US  |  **3733","2504243","3314635","","","","","","","","$0.82",""
"2026-02-24T06:22:35.149Z","391871460","cardTransaction","$1,004.98","Debit","$682.90","$0.51","Felix Pago, San Francisco, CA, US  |  **5234","2625198","3515350","","","","","","","","$0.72",""
"2026-02-24T06:22:27.375Z","391871404","cardTransaction","$242.99","Debit","$1,796.61","$0.24","Felix Pago, San Francisco, CA, US  |  **2510","2432808","3207570","","","","","","","","$0.34",""
"2026-02-24T06:22:26.220Z","391871394","cardTransaction","$105.99","Debit","$304.71","$0.19","Felix Pago, San Francisco, CA, US  |  **5331","3165542","4409382","","","","","","","","$0.27",""
"2026-02-24T06:22:22.733Z","391871354","cardTransaction","$600.00","Debit","$24.93","$0.36","Felix Pago, San Francisco, CA, US  |  **5052","3358281","4738673","","","","","","","","$0.52",""
"2026-02-24T06:22:22.398Z","391871350","cardTransaction","$47.99","Debit","$23.91","$0.17","Felix Pago, San Francisco, CA, US  |  **9163","2783194","3771995","","","","","","","","$0.24",""
"2026-02-24T06:20:28.202Z","391870495","cardTransaction","$1,763.59","Debit","$6,138.92","$0.83","RMTLY* S0665, REMITLY.COM, WA, US  |  **6783","2408566","3170991","","","","","","","","$1.18",""
"2026-02-24T06:20:16.250Z","391870438","cardTransaction","$1,001.99","Debit","$900.44","$0.56","RMTLY* E30B4, REMITLY.COM, WA, US  |  **4033","3278124","4610283","","","","","","","","$0.80",""
"2026-02-24T06:15:45.832Z","391869076","cardTransaction","$1,201.99","Debit","$1,902.43","$0.63","RMTLY* K53BB, REMITLY.COM, WA, US  |  **4033","3278124","4610283","","","","","","","","$0.90",""
"2026-02-24T06:15:45.297Z","391869072","cardTransaction","$501.99","Debit","$1,110.80","$0.39","RMTLY* C6804, REMITLY.COM, WA, US  |  **4275","2227225","2886704","","","","","","","","$0.55",""
"2026-02-24T06:15:35.955Z","391869034","cardTransaction","$1,006.49","Debit","$2,458.52","$12.47","FELIXPAGO.COM, FELIXPAGO.COM, FL, US  |  **3002","2429867","3203170","","","","","","","","$17.81",""
"2026-02-24T06:15:31.211Z","391869013","cardTransaction","$303.99","Debit","$1,308.12","$0.32","RMTLY* C402A, REMITLY.COM, WA, US  |  **0753","2625405","3515636","","","","","","","","$0.45",""
"2026-02-24T06:15:30.422Z","391869010","cardTransaction","$241.99","Debit","$51.77","$0.29","RMTLY* BA055, REMITLY.COM, WA, US  |  **1390","3278211","4610441","","","","","","","","$0.42",""
"2026-02-24T06:12:25.340Z","391868314","cardTransaction","$350.00","Debit","$75.53","$0.28","Sendwave, 844-9335122, MA, US  |  **2911","2525126","3352802","","","","","","","","$0.40",""
"2026-02-24T06:12:24.506Z","391868312","cardTransaction","$291.54","Debit","$233.59","$0.26","Sendwave, 844-9335122, MA, US  |  **5800","2525125","3352797","","","","","","","","$0.37",""
"2026-02-24T06:11:16.468Z","391868122","cardTransaction","$621.99","Debit","$289.57","$0.43","RMTLY* P630A, REMITLY.COM, WA, US  |  **8987","2429073","3201863","","","","","","","","$0.61",""
"2026-02-24T06:11:15.987Z","391868118","cardTransaction","$1,001.99","Debit","$7,268.23","$0.56","RMTLY* H1CA3, REMITLY.COM, WA, US  |  **8425","2455589","3241693","","","","","","","","$0.80",""
"2026-02-24T06:11:01.318Z","391868079","cardTransaction","$768.99","Debit","$286.49","$0.48","RMTLY* H7137, REMITLY.COM, WA, US  |  **7328","2430950","3204783","","","","","","","","$0.68",""
"2026-02-24T05:17:35.101Z","391863792","cardTransaction","$18.78","Debit","$689.22","$0.08","PAYPAL *ricardoarturo56, San Jose, CA, US  |  **4258","2525418","3353311","","","","","","","","$0.12",""
"2026-02-24T05:04:34.618Z","391862655","cardTransaction","$17.99","Debit","$1,239.19","$0.36","BOSS MONEY, WWW.IDT.NET, NJ, US  |  **7505","2504182","3314551","","","","","","","","$0.51",""
"2026-02-24T05:04:27.021Z","391862597","cardTransaction","$62.24","Debit","$69.11","$0.23","RMTLY* Q4154, REMITLY.COM, WA, US  |  **0602","2515337","3330580","","","","","","","","$0.33",""
"2026-02-24T05:04:26.485Z","391862594","cardTransaction","$1,826.99","Debit","$238.86","$0.85","RMTLY* NFA8F, REMITLY.COM, WA, US  |  **1800","2432521","3207191","","","","","","","","$1.21",""
"2026-02-24T05:04:05.865Z","391862419","cardTransaction","$1,801.99","Debit","$188.28","$0.84","RMTLY* E416B, REMITLY.COM, WA, US  |  **6541","2625312","3515520","","","","","","","","$1.20",""
"2026-02-24T05:03:39.034Z","391862327","cardTransaction","$610.00","Debit","$480.46","$7.61","RIA Financial Services, 818-6747076, KS, US  |  **6058","3153386","4387910","","","","","","","","$10.88",""
"2026-02-24T05:03:38.872Z","391862326","cardTransaction","$237.99","Debit","$149.23","$3.06","RIA Financial Services, 818-6747076, KS, US  |  **0825","2966520","4075238","","","","","","","","$4.36",""
"2026-02-24T05:03:38.700Z","391862325","cardTransaction","$999.99","Debit","$1,037.71","$12.39","RIA Financial Services, 818-6747076, KS, US  |  **2519","2408207","3170438","","","","","","","","$17.70",""
"2026-02-24T05:03:38.547Z","391862324","cardTransaction","$56.99","Debit","$283.99","$0.84","RIA Financial Services, 818-6747076, KS, US  |  **6139","2807098","3809997","","","","","","","","$1.20",""
"2026-02-24T05:03:38.391Z","391862323","cardTransaction","$81.99","Debit","$3,016.61","$1.14","RIA Financial Services, 818-6747076, KS, US  |  **4607","3106748","4306041","","","","","","","","$1.63",""
"2026-02-24T05:03:38.224Z","391862322","cardTransaction","$701.99","Debit","$252.73","$8.74","RIA Financial Services, 818-6747076, KS, US  |  **4157","2807123","3810049","","","","","","","","$12.48",""
"2026-02-24T05:03:38.057Z","391862321","cardTransaction","$11.99","Debit","$1,191.89","$0.29","RIA Financial Services, 818-6747076, KS, US  |  **7775","2625084","3515162","","","","","","","","$0.41",""
"2026-02-24T05:03:37.887Z","391862320","cardTransaction","$61.99","Debit","$0.14","$0.90","RIA Financial Services, 818-6747076, KS, US  |  **2653","2807131","3810062","","","","","","","","$1.28",""
"2026-02-24T05:03:37.714Z","391862319","cardTransaction","$51.99","Debit","$387.22","$0.78","RIA Financial Services, 818-6747076, KS, US  |  **0825","2966520","4075238","","","","","","","","$1.11",""
"2026-02-24T05:03:37.547Z","391862318","cardTransaction","$151.99","Debit","$431.46","$2.00","RIA Financial Services, 818-6747076, KS, US  |  **0759","2966824","4075737","","","","","","","","$2.86",""
"2026-02-24T05:03:37.386Z","391862317","cardTransaction","$31.99","Debit","$25.04","$0.53","RIA Financial Services, 818-6747076, KS, US  |  **9688","2455864","3242084","","","","","","","","$0.76",""
"2026-02-24T04:40:26.186Z","391859890","cardTransaction","$1,101.99","Debit","$182.92","$0.60","RMTLY* S2FAF, REMITLY.COM, WA, US  |  **5335","2429057","3201841","","","","","","","","$0.85",""
"2026-02-24T04:39:36.274Z","391859792","cardTransaction","$701.99","Debit","$136.01","$0.46","RMTLY* G1D5F, REMITLY.COM, WA, US  |  **7007","2456410","3242906","","","","","","","","$0.65",""
"2026-02-24T04:32:34.919Z","391858657","cardTransaction","$650.00","Debit","$26.61","$0.08","PANGEA MONEY TRANSFER, 866-8589928, IL, US  |  **6990","3278115","4610276","","","","","","","","$0.12",""
"2026-02-24T04:32:34.761Z","391858656","cardTransaction","$311.95","Debit","$18.57","$0.08","PANGEA MONEY TRANSFER, 866-8589928, IL, US  |  **7148","3278095","4610251","","","","","","","","$0.12",""
"2026-02-24T04:32:33.178Z","391858652","cardTransaction","$301.95","Debit","$1,128.84","$0.08","PANGEA MONEY TRANSFER, 866-8589928, IL, US  |  **5502","2455452","3241493","","","","","","","","$0.12",""
"2026-02-24T04:32:06.304Z","391858562","cardTransaction","$301.99","Debit","$306.72","$0.32","RMTLY* C4D91, REMITLY.COM, WA, US  |  **4480","3358142","4738465","","","","","","","","$0.45",""
"2026-02-24T04:32:05.281Z","391858560","cardTransaction","$501.99","Debit","$662.27","$0.39","RMTLY* QCE7F, REMITLY.COM, WA, US  |  **9897","2430947","3204782","","","","","","","","$0.55",""
"2026-02-24T04:32:04.602Z","391858558","cardTransaction","$31.99","Debit","$608.71","$0.22","RMTLY* N0CCF, REMITLY.COM, WA, US  |  **4480","3358142","4738465","","","","","","","","$0.32",""
"2026-02-24T04:31:59.493Z","391858544","cardTransaction","$56.99","Debit","$509.47","$0.23","RMTLY* N3885, REMITLY.COM, WA, US  |  **7426","3357929","4738133","","","","","","","","$0.33",""
"2026-02-24T04:24:24.504Z","391857427","cardTransaction","$1,803.99","Debit","$241.89","$0.84","RMTLY* HF2E9, REMITLY.COM, WA, US  |  **0238","2429625","3202756","","","","","","","","$1.20",""
"2026-02-24T04:24:21.728Z","391857413","cardTransaction","$359.99","Debit","$0.90","$0.34","RMTLY* N53DA, REMITLY.COM, WA, US  |  **8763","3371854","4766598","","","","","","","","$0.48",""
"2026-02-24T04:13:54.586Z","391855720","cardTransaction","$131.99","Debit","$255.38","$0.26","RMTLY* E3F91, REMITLY.COM, WA, US  |  **3889","3278187","4610389","","","","","","","","$0.37",""
"2026-02-24T04:13:53.363Z","391855715","cardTransaction","$363.66","Debit","$122.93","$0.34","RMTLY* EF171, REMITLY.COM, WA, US  |  **5149","2434761","3210696","","","","","","","","$0.48",""
"2026-02-24T04:13:53.197Z","391855713","cardTransaction","$703.99","Debit","$512.40","$0.46","RMTLY* F4542, REMITLY.COM, WA, US  |  **9957","3161042","4401480","","","","","","","","$0.65",""
"2026-02-24T04:13:52.407Z","391855707","cardTransaction","$51.99","Debit","$143.51","$0.23","RMTLY* H7339, REMITLY.COM, WA, US  |  **7043","2432529","3207201","","","","","","","","$0.33",""
"2026-02-24T04:13:26.299Z","391855640","cardTransaction","$1,503.99","Debit","$492.03","$0.74","RMTLY* AEE27, REMITLY.COM, WA, US  |  **7734","2625329","3515547","","","","","","","","$1.05",""
"2026-02-24T04:13:26.045Z","391855639","cardTransaction","$101.99","Debit","$195.28","$0.25","RMTLY* K1A4D, REMITLY.COM, WA, US  |  **3022","2168947","2787760","","","","","","","","$0.35",""
"2026-02-24T04:13:25.875Z","391855638","cardTransaction","$707.99","Debit","$532.51","$0.46","RMTLY* QDFD0, REMITLY.COM, WA, US  |  **9966","2429318","3202363","","","","","","","","$0.65",""
"2026-02-24T04:11:15.769Z","391854974","cardTransaction","$1,000.00","Debit","$1,482.92","$12.39","BOSS MONEY, WWW.IDT.NET, NJ, US  |  **6887","2428897","3201604","","","","","","","","$17.70",""
"2026-02-24T04:10:57.713Z","391854869","cardTransaction","$1,001.99","Debit","$609.70","$0.56","RMTLY* N644C, REMITLY.COM, WA, US  |  **9749","2455688","3241838","","","","","","","","$0.80",""
"2026-02-24T04:10:57.406Z","391854868","cardTransaction","$883.83","Debit","$394.64","$0.52","RMTLY* KA29E, REMITLY.COM, WA, US  |  **3549","2515098","3330216","","","","","","","","$0.74",""
"2026-02-24T03:58:12.478Z","391852901","cardTransaction","$901.99","Debit","$381.17","$0.53","RMTLY* G567A, REMITLY.COM, WA, US  |  **8477","2525330","3353162","","","","","","","","$0.75",""
"2026-02-24T03:58:12.230Z","391852900","cardTransaction","$102.99","Debit","$586.30","$0.25","RMTLY* EF00D, REMITLY.COM, WA, US  |  **9355","2461615","3251091","","","","","","","","$0.35",""
"2026-02-24T03:56:19.638Z","391852537","cardTransaction","$102.99","Debit","$65.16","$0.25","RMTLY* GA650, REMITLY.COM, WA, US  |  **0232","2504214","3314604","","","","","","","","$0.35",""
"2026-02-24T03:56:18.216Z","391852528","cardTransaction","$70.99","Debit","$55.28","$0.23","RMTLY* M0CAF, REMITLY.COM, WA, US  |  **0737","2432975","3207778","","","","","","","","$0.34",""
"2026-02-24T03:55:51.246Z","391852432","cardTransaction","$1,002.49","Debit","$2,418.80","$12.42","BOSS MONEY, WWW.IDT.NET, NJ, US  |  **7719","2432397","3207007","","","","","","","","$17.74",""
"2026-02-24T03:55:44.124Z","391852390","cardTransaction","$951.99","Debit","$5.68","$0.54","RMTLY* KE68F, REMITLY.COM, WA, US  |  **8423","2429311","3202354","","","","","","","","$0.78",""
"2026-02-24T03:32:18.302Z","391849987","cardTransaction","$703.99","Debit","$421.37","$0.46","RMTLY* MF964, REMITLY.COM, WA, US  |  **7074","2624943","3514974","","","","","","","","$0.65",""
"2026-02-24T03:32:16.453Z","391849982","cardTransaction","$1,001.99","Debit","$463.42","$0.56","RMTLY* K8A70, REMITLY.COM, WA, US  |  **0282","2455905","3242153","","","","","","","","$0.80",""
"2026-02-24T03:31:47.525Z","391849891","cardTransaction","$1,200.00","Debit","$77.80","$0.57","Sendwave, 844-9335122, MA, US  |  **4473","2455895","3242129","","","","","","","","$0.82",""
"2026-02-24T03:31:41.838Z","391849873","cardTransaction","$120.00","Debit","$1,496.56","$0.15","TapTap Send, 833-9160670, DE, US  |  **8619","2514941","3329982","","","","","","","","$0.22",""
"2026-02-24T03:22:17.368Z","391848860","cardTransaction","$1,617.99","Debit","$1.13","$0.72","Felix Pago, San Francisco, CA, US  |  **5871","2625622","3515958","","","","","","","","$1.03",""
"2026-02-24T03:22:17.191Z","391848859","cardTransaction","$66.49","Debit","$2,588.17","$0.18","Felix Pago, San Francisco, CA, US  |  **0747","3179371","4432567","","","","","","","","$0.25",""
"2026-02-24T03:22:14.589Z","391848851","cardTransaction","$252.99","Debit","$247.06","$0.24","Felix Pago, San Francisco, CA, US  |  **2574","2549002","3393629","","","","","","","","$0.35",""
"2026-02-24T03:21:58.425Z","391848812","cardTransaction","$302.99","Debit","$2,079.71","$0.26","Felix Pago, San Francisco, CA, US  |  **2519","2408207","3170438","","","","","","","","$0.37",""
"2026-02-24T03:21:56.820Z","391848808","cardTransaction","$10.00","Debit","$37.64","$0.16","Felix Pago, San Francisco, CA, US  |  **5537","3358278","4738665","","","","","","","","$0.23",""
"2026-02-24T03:21:55.180Z","391848803","cardTransaction","$406.49","Debit","$26.85","$0.30","Felix Pago, San Francisco, CA, US  |  **9423","2428755","3201346","","","","","","","","$0.42",""
"2026-02-24T03:21:51.892Z","391848792","cardTransaction","$62.99","Debit","$2,382.70","$0.18","Felix Pago, San Francisco, CA, US  |  **2519","2408207","3170438","","","","","","","","$0.25",""
"2026-02-24T03:20:56.720Z","391848450","cardTransaction","$12.00","Debit","$11.55","$0.15","Taptap Send, New York, NY, US  |  **8178","2515295","3330508","","","","","","","","$0.22",""
"2026-02-24T03:20:15.102Z","391848174","cardTransaction","$105.99","Debit","$25.29","$0.19","Felix Pago, San Francisco, CA, US  |  **0424","3153182","4387527","","","","","","","","$0.27",""
"2026-02-24T03:20:11.084Z","391848161","cardTransaction","$1,002.99","Debit","$8,794.15","$0.51","Felix Pago, San Francisco, CA, US  |  **8242","2407902","3169839","","","","","","","","$0.72",""
"2026-02-24T03:20:03.463Z","391848131","cardTransaction","$248.22","Debit","$454.61","$0.24","Felix Pago, San Francisco, CA, US  |  **6997","2625571","3515872","","","","","","","","$0.34",""
"2026-02-24T03:20:02.661Z","391848129","cardTransaction","$40.99","Debit","$207.28","$0.17","Felix Pago, San Francisco, CA, US  |  **4907","2983560","4100906","","","","","","","","$0.24",""
"2026-02-24T03:19:59.446Z","391848116","cardTransaction","$502.99","Debit","$96.64","$0.33","Felix Pago, San Francisco, CA, US  |  **3087","3180145","4433882","","","","","","","","$0.47",""
"2026-02-24T03:19:52.219Z","391848091","cardTransaction","$124.98","Debit","$1,132.57","$0.20","Felix Pago, San Francisco, CA, US  |  **8561","2625619","3515953","","","","","","","","$0.28",""
"2026-02-24T03:19:40.471Z","391848050","cardTransaction","$46.50","Debit","$528.03","$0.17","Felix Pago, San Francisco, CA, US  |  **0959","2731192","3682238","","","","","","","","$0.24",""
"2026-02-24T03:19:34.472Z","391848027","cardTransaction","$504.98","Debit","$527.03","$0.33","Felix Pago, San Francisco, CA, US  |  **5522","2503924","3314202","","","","","","","","$0.47",""
"2026-02-24T03:19:30.400Z","391848014","cardTransaction","$1,504.98","Debit","$1,257.55","$0.68","Felix Pago, San Francisco, CA, US  |  **8561","2625619","3515953","","","","","","","","$0.97",""
"2026-02-24T03:19:27.454Z","391848003","cardTransaction","$301.99","Debit","$266.75","$0.32","RMTLY* J6FEC, REMITLY.COM, WA, US  |  **3645","3358101","4738400","","","","","","","","$0.45",""
"2026-02-24T03:19:24.395Z","391847973","cardTransaction","$753.99","Debit","$180.27","$0.47","RMTLY* C4935, REMITLY.COM, WA, US  |  **0670","3115924","4322754","","","","","","","","$0.68",""
"2026-02-24T03:18:55.905Z","391847799","cardTransaction","$62.24","Debit","$405.06","$0.23","RMTLY* J2EE8, REMITLY.COM, WA, US  |  **7310","2525404","3353295","","","","","","","","$0.33",""
"2026-02-24T03:18:55.076Z","391847798","cardTransaction","$827.99","Debit","$30.54","$0.50","RMTLY* N0EF6, REMITLY.COM, WA, US  |  **7778","2625010","3515050","","","","","","","","$0.71",""
"2026-02-24T03:11:25.605Z","391846888","cardTransaction","$102.91","Debit","$1,717.24","$0.08","XOOM.COM, 4157774800, CA, US  |  **6060","2525512","3353458","","","","","","","","$0.12",""
"2026-02-24T03:08:44.315Z","391846346","cardTransaction","$501.99","Debit","$118.69","$0.39","RMTLY* KA12C, REMITLY.COM, WA, US  |  **9007","2525354","3353197","","","","","","","","$0.55",""
"2026-02-24T03:07:30.131Z","391846110","cardTransaction","$11.99","Debit","$40.02","$0.21","RMTLY* E7666, REMITLY.COM, WA, US  |  **7382","2515207","3330357","","","","","","","","$0.31",""
"2026-02-24T02:52:58.084Z","391843469","cardTransaction","$1,101.99","Debit","$28.24","$0.60","RMTLY* CEF58, REMITLY.COM, WA, US  |  **6189","2456218","3242567","","","","","","","","$0.85",""
"2026-02-24T02:52:56.890Z","391843467","cardTransaction","$456.99","Debit","$3.45","$0.37","RMTLY* A3F69, REMITLY.COM, WA, US  |  **6710","3358279","4738666","","","","","","","","$0.53",""
"2026-02-24T02:46:30.099Z","391842267","cardTransaction","$101.99","Debit","$366.61","$0.25","RMTLY* S5C4F, REMITLY.COM, WA, US  |  **6341","3202945","4473382","","","","","","","","$0.35",""
"2026-02-24T02:46:28.979Z","391842262","cardTransaction","$2,030.99","Debit","$4,616.46","$0.92","RMTLY* H2AE8, REMITLY.COM, WA, US  |  **7634","3106671","4305923","","","","","","","","$1.32",""
"2026-02-24T02:46:27.859Z","391842258","cardTransaction","$1,201.99","Debit","$20.61","$0.63","RMTLY* CF0C6, REMITLY.COM, WA, US  |  **7335","2504035","3314327","","","","","","","","$0.90",""
"2026-02-24T02:35:12.932Z","391840634","cardTransaction","$203.99","Debit","$242.52","$0.28","RMTLY* M4ECA, REMITLY.COM, WA, US  |  **8743","2472276","3267544","","","","","","","","$0.40",""
"2026-02-24T02:35:12.740Z","391840632","cardTransaction","$591.99","Debit","$57.90","$0.42","RMTLY* N87E7, REMITLY.COM, WA, US  |  **2088","3329124","4689191","","","","","","","","$0.60",""
"2026-02-24T02:29:55.225Z","391839879","cardTransaction","$101.99","Debit","$662.27","$0.25","RMTLY* G4BB3, REMITLY.COM, WA, US  |  **9897","2430947","3204782","","","","","","","","$0.35",""
"2026-02-24T02:22:56.586Z","391838601","cardTransaction","$1,001.99","Debit","$541.66","$0.50","WU DIGITAL USA AFT, 8003256000, CA, US  |  **1686","2456441","3242952","","","","","","","","$0.72",""
"2026-02-24T02:22:56.392Z","391838597","cardTransaction","$1,552.99","Debit","$142.01","$0.70","WU DIGITAL USA AFT, 8003256000, CA, US  |  **3537","2408613","3171062","","","","","","","","$1.00",""
"2026-02-24T02:22:55.999Z","391838594","cardTransaction","$471.99","Debit","$547.25","$0.32","WU DIGITAL USA AFT, 8003256000, CA, US  |  **4881","2432822","3207584","","","","","","","","$0.46",""
"2026-02-24T02:22:55.823Z","391838592","cardTransaction","$750.00","Debit","$423.65","$0.42","WU DIGITAL USA AFT, 8003256000, CA, US  |  **4131","2455027","3240615","","","","","","","","$0.60",""
"2026-02-24T02:22:55.649Z","391838590","cardTransaction","$1,301.99","Debit","$2,074.53","$0.61","WU DIGITAL USA AFT, 8003256000, CA, US  |  **0000","2456080","3242387","","","","","","","","$0.87",""
"2026-02-24T02:22:55.084Z","391838583","cardTransaction","$1,186.99","Debit","$761.10","$0.57","WU DIGITAL USA AFT, 8003256000, CA, US  |  **1383","2408666","3171135","","","","","","","","$0.81",""
"2026-02-24T02:18:14.579Z","391837847","cardTransaction","$21.99","Debit","$445.72","$0.22","RMTLY* RA340, REMITLY.COM, WA, US  |  **4996","2432539","3207211","","","","","","","","$0.31",""
"2026-02-24T02:12:25.750Z","391836893","cardTransaction","$451.99","Debit","$467.71","$0.37","RMTLY* QB1BA, REMITLY.COM, WA, US  |  **4996","2432539","3207211","","","","","","","","$0.53",""
"2026-02-24T02:12:25.412Z","391836889","cardTransaction","$1,181.99","Debit","$392.67","$0.62","RMTLY* A2FCE, REMITLY.COM, WA, US  |  **3535","2514609","3329509","","","","","","","","$0.89",""
"2026-02-24T02:12:24.877Z","391836885","cardTransaction","$303.99","Debit","$73.64","$0.32","RMTLY* R69B3, REMITLY.COM, WA, US  |  **0071","2625292","3515491","","","","","","","","$0.45",""
"2026-02-24T02:01:41.447Z","391835358","cardTransaction","$872.99","Debit","$24.27","$10.83","BOSS MONEY, WWW.IDT.NET, NJ, US  |  **1526","2428656","3201201","","","","","","","","$15.48",""
"2026-02-24T02:01:23.713Z","391835265","cardTransaction","$171.99","Debit","$1,636.34","$0.27","RMTLY* JF36C, REMITLY.COM, WA, US  |  **0469","3179318","4432495","","","","","","","","$0.39",""
"2026-02-24T02:01:23.532Z","391835263","cardTransaction","$886.99","Debit","$89.26","$0.52","RMTLY* KF8E5, REMITLY.COM, WA, US  |  **7326","2504040","3314334","","","","","","","","$0.74",""
"2026-02-24T02:01:23.350Z","391835262","cardTransaction","$51.99","Debit","$587.20","$0.23","RMTLY* SE8E8, REMITLY.COM, WA, US  |  **7877","2529939","3361812","","","","","","","","$0.33",""
"2026-02-24T02:01:22.733Z","391835258","cardTransaction","$553.99","Debit","$42.18","$0.40","RMTLY* ME429, REMITLY.COM, WA, US  |  **8526","2625400","3515628","","","","","","","","$0.58",""
"2026-02-24T01:48:36.650Z","391832449","cardTransaction","$1,202.99","Debit","$867.27","$0.58","Felix Pago, San Francisco, CA, US  |  **4284","2408730","3171219","","","","","","","","$0.82",""
"2026-02-24T01:48:33.143Z","391832431","cardTransaction","$201.99","Debit","$245.64","$0.22","Felix Pago, San Francisco, CA, US  |  **7069","3384044","4794571","","","","","","","","$0.32",""
"2026-02-24T01:48:27.720Z","391832400","cardTransaction","$154.98","Debit","$1,837.59","$0.21","Felix Pago, San Francisco, CA, US  |  **3920","2737360","3691989","","","","","","","","$0.30",""
"2026-02-24T01:48:03.980Z","391832328","cardTransaction","$602.99","Debit","$13.45","$0.37","Felix Pago, San Francisco, CA, US  |  **9155","2953300","4055008","","","","","","","","$0.52",""
"2026-02-24T01:47:58.361Z","391832306","cardTransaction","$102.99","Debit","$790.98","$0.19","Felix Pago, San Francisco, CA, US  |  **0630","3348556","4721679","","","","","","","","$0.27",""
"2026-02-24T01:47:57.783Z","391832304","cardTransaction","$251.99","Debit","$198.68","$0.30","Remitly, SEATTLE, WA, US  |  **4217","3218374","4502120","","","","","","","","$0.43",""
"2026-02-24T01:47:33.607Z","391832194","cardTransaction","$664.98","Debit","$6.89","$0.39","Felix Pago, San Francisco, CA, US  |  **5592","3279928","4613617","","","","","","","","$0.55",""
"2026-02-24T01:47:32.072Z","391832189","cardTransaction","$329.99","Debit","$1.32","$0.27","Felix Pago, San Francisco, CA, US  |  **5787","3348574","4721708","","","","","","","","$0.38",""
"2026-02-24T01:47:15.221Z","391832106","cardTransaction","$400.00","Debit","$125.17","$0.29","Felix Pago, San Francisco, CA, US  |  **7822","3352045","4728182","","","","","","","","$0.42",""
"2026-02-24T01:47:13.805Z","391832096","cardTransaction","$752.99","Debit","$248.32","$0.42","Felix Pago, San Francisco, CA, US  |  **7580","2455865","3242087","","","","","","","","$0.60",""
"2026-02-24T01:46:56.915Z","391832015","cardTransaction","$36.18","Debit","$52.94","$0.17","Felix Pago, San Francisco, CA, US  |  **6092","3190275","4451351","","","","","","","","$0.24",""
"2026-02-24T01:46:55.490Z","391832004","cardTransaction","$216.49","Debit","$954.64","$0.23","Felix Pago, San Francisco, CA, US  |  **4038","3369934","4762373","","","","","","","","$0.33",""
"2026-02-24T01:46:33.796Z","391831880","cardTransaction","$102.99","Debit","$660.69","$0.19","Felix Pago, San Francisco, CA, US  |  **1548","3169268","4415774","","","","","","","","$0.27",""
"2026-02-24T01:46:33.075Z","391831875","cardTransaction","$102.99","Debit","$2,013.08","$0.19","Felix Pago, San Francisco, CA, US  |  **0969","3357152","4736708","","","","","","","","$0.27",""
"2026-02-24T01:45:57.982Z","391831707","cardTransaction","$601.99","Debit","$560.08","$0.42","RMTLY* E7454, REMITLY.COM, WA, US  |  **9734","2368399","3110294","","","","","","","","$0.60",""
"2026-02-24T01:45:19.993Z","391831530","cardTransaction","$93.99","Debit","$374.52","$0.24","RMTLY* Q59AF, REMITLY.COM, WA, US  |  **1575","2456213","3242561","","","","","","","","$0.35",""
"2026-02-24T01:36:11.931Z","391829364","cardTransaction","$242.96","Debit","$7,902.51","$0.30","RMTLY* M21FD, REMITLY.COM, WA, US  |  **6783","2408566","3170991","","","","","","","","$0.42",""
"2026-02-24T01:36:11.540Z","391829359","cardTransaction","$778.99","Debit","$126.27","$0.48","RMTLY* DEF98, REMITLY.COM, WA, US  |  **0737","2432975","3207778","","","","","","","","$0.69",""
"2026-02-24T01:36:10.328Z","391829354","cardTransaction","$2,001.99","Debit","$4,534.57","$0.91","RMTLY* PDDAF, REMITLY.COM, WA, US  |  **3136","2408753","3171244","","","","","","","","$1.30",""
"2026-02-24T01:35:51.199Z","391829279","cardTransaction","$1,100.00","Debit","$275.39","$0.15","TapTap Send, 833-9160670, DE, US  |  **8850","2456110","3242427","","","","","","","","$0.22",""
"2026-02-24T01:35:51.017Z","391829278","cardTransaction","$304.62","Debit","$677.91","$0.15","TapTap Send, 833-9160670, DE, US  |  **4952","2408689","3171164","","","","","","","","$0.22",""
"2026-02-24T01:22:02.937Z","391827040","cardTransaction","$98.99","Debit","$1,127.62","$0.24","RMTLY* QCA77, REMITLY.COM, WA, US  |  **4618","2456353","3242832","","","","","","","","$0.35",""
